volume,headword,dojg_entry_id,dojg_summary,audit_action,proposed_canonical,normalization_status,canonical_entry_count,needs_collision_review
Advanced,何[(Number)+Counter]も,32314a6bffcb0af3499073d943382710ada9a03d4ef1eecb33f15e00e2347d74,"A phrase that indicates there is a large number of things, people, etc.",new_canonical_candidate,〜何[(Number)+Counter]も,normalized_new,1,False
Advanced,何～ない,654a40208f277f0b01e2d00e86f2b11a38f22713fda961c8dee2a32958c31896,A structure indicating that something doesn't exist at all.,new_canonical_candidate,〜何〜ない,normalized_new,1,False
Advanced,何とか,f326711497fe98dcd894ce5b376fb1be3e37180bc74526d27afd43be772e02d9,"An adverb expressing that someone somehow does something, or something somehow occurs.",new_canonical_candidate,何とか,normalized_new,1,False
Advanced,何も～ない,adc2e1b49be689cfd1d2655b2dbf1c31824414c6ba2aa03e2d191a3de7aa96be,A structure indicating that an action is taken for no good reason.,new_canonical_candidate,〜何も〜ない,normalized_new,1,False
Advanced,何ら～ない,cdc31ba29491147de57238d319d1ae01c8153df44427ba9879c8c14a432cfe4d,A structure that is used to express a strong negative statement.,new_canonical_candidate,〜何ら〜ない,normalized_new,1,False
Advanced,何らかの,fb12d0c7d05c374fb35c908e7f46d6c6f9059fa4a5e5f61fba1e06b7ea75c43d,A phrase used to indicate that the exact nature of something represented by the noun cannot be speciﬁed.,new_canonical_candidate,〜何らかの,normalized_new,1,False
Advanced,割に（は）,284027d62961c13b1734f9fd886a1d4ff022a7fed8d33d3c86bdb0bd4c8d9889,A phrase that expresses the idea that something is not in proportion to what one would normally expect.,new_canonical_candidate,〜割に（は）,normalized_new,1,False
Advanced,加えて,8d842e8f1006ac64b37736de0bfd39fc533d05c22e1f0922edcbc6cdbac0eed6,A conjunction that means “in addition to what has just been mentioned”.,new_canonical_candidate,加えて,normalized_new,1,False
Advanced,単に,1a7ac894f679f8c24fd180751f33e02d481eaf95a8be0ff1b3ba3b1259077783,An adverb that means “simply”,new_canonical_candidate,単に,normalized_new,1,False
Advanced,単位で,1d6b7b0fe4c7304841b0a215fca5875b80feb6fb197237e98685f3d696170efc,"A phrase that indicates the smallest amount, number or unit of something (or people) involved.",new_canonical_candidate,〜単位で,normalized_new,1,False
Advanced,及び,727e0e27bfe474c86d565f7ad0b18e86ce4796784b0fde2405efc818b6629eb3,A particle that connects two nouns or noun phrases.,new_canonical_candidate,〜及び,normalized_new,1,False
Advanced,反面,67fc803cf1bafbed0101b8ac63f97ff81105c5489a1ae82882cbac5cff4695c0,A conjunction used to contrast the positive and negative sides of something/someone.,new_canonical_candidate,反面,normalized_new,1,False
Advanced,同士,eab0eaaa39fafaef9c9984e7d80968eaa7112b32826a270ef0bad8873cdd070d,A sufﬁx that adds the meaning of “the same things/people”.,new_canonical_candidate,同士,normalized_new,1,False
Advanced,向け,fc50452cb118939b682714e3ea18ea4a7be5317b6e6391d4ac2518f1bc5a8768,A suffix that adds the meaning of “aimed at”,new_canonical_candidate,〜向け,normalized_new,1,False
Advanced,如何（だ）・いかん（だ）,0de87d714334d0290321dd6f2117148e32ff3b9d9692b5b6cbc9c6fed1416c5d,A classic form of the adverb どのように “in what way”.,new_canonical_candidate,如何（だ）・いかん（だ）,normalized_new,1,False
Advanced,思うに,e85f2cb4839df46170ec5621fa7da46684972a7005b3a6d6dc1ad555bf189fd3,A phrase indicating that the subsequent statement is the speaker’s/writer’s personal view.,new_canonical_candidate,〜思うに,normalized_new,1,False
Advanced,思えば,ce3ab6816307a44ecb8f5dfab78f3e18372d6f2c62eeb53b8d11f2aa0e7c1a97,An adverb that indicates feelings of nostalgia or regret when recollecting one’s past experiences.,new_canonical_candidate,思えば,normalized_new,1,False
Advanced,恐れがある,df77d62bca506276bf212873b31999b08cd15b0e8aef8363966e54f5fbf6874a,"A phrase that means “it is feared (that)""",new_canonical_candidate,〜恐れがある,normalized_new,1,False
Advanced,折(に),2d652878f73a8d946cebbc62df416e234ef9424c045c05415c940829b358948f,"A noun indicating special/uncommon and primarily desirable occasions which someone takes advantage of, or where someone is expected to do something or where something desirable takes place.",new_canonical_candidate,折(に),normalized_new,1,False
Advanced,故に・ゆえに,110b54ab6f00118426bad828d03459ea9e60340b07e3515b4cf29e664f0e6773,A conjunction that presents a reason or a cause.,new_canonical_candidate,故に,normalized_new,1,False
Advanced,更に,e26402e869fdf42e89a5b7ac20dd550c145a86c7f83b7d597996751efd503465,An adverb/conjunction that represents the idea of “additionally” or “further”.,new_canonical_candidate,更に,normalized_new,1,False
Advanced,末（に）,099ba672565a621fa80f4403fd030c074476ce7c47f85fc6b69901323cbd9bb0,"A noun that indicates the end of a period or the time after long, hard mental or physical work.",new_canonical_candidate,末（に）,normalized_new,1,False
Advanced,済む,9d029ea2f3a0be04eb5dbac7665595502e80de304a0b7bb769f4d79e002e420a,A verb that means “to be finished; to do (in the sense of being enough)”.,new_canonical_candidate,済む,normalized_new,1,False
Advanced,滅多に～ない,694c2a2615fe1daa2446ab8e3b366ca285c0c20bb7ae9c536432ed648d78caed,A structure that indicates extremely low frequency.,new_canonical_candidate,〜滅多に〜ない,normalized_new,1,False
Advanced,由・よし,4cc6fe003a934190050d86b957b62d50300c2d12dbca9dd943db92c67c794064,A dependent noun that marks the content of what the writer has learned.,new_canonical_candidate,由,normalized_new,1,False
Advanced,甲斐・かい・がい,45adeef900641831fdd31f07ae9ca93bd8b62d679e89ac64fed6558d54dfe418,A dependent noun that means something is worth someone’s effort.,new_canonical_candidate,甲斐・かい・がい,normalized_new,1,False
Advanced,自体,079003682b50dc12b863e5248ec58a13c29c8e2f68887f0858fec8fbe086bea5,A dependent noun that is used to emphasize the referent of the preceding noun.,new_canonical_candidate,自体,normalized_new,1,False
Advanced,見るからに,da129e94c993ee9084bab71627e14352ed14c2b2f51ccbdfa6124f617fd84d80,A phrase indicating that something can be (obviously) recognized through visual cues.,new_canonical_candidate,〜見るからに,normalized_new,1,False
Advanced,言うまでもない,bb7335bb9fe7d8ff89ff68ee1d3d969b706b8006b016077a9a91e0f6ab03d2f1,A phrase indicating that what the speaker/writer expresses is generally known but that he/she presents it as a reminder.,new_canonical_candidate,〜言うまでもない,normalized_new,1,False
Advanced,言ってみれば,6e913c31217f11ad52d405403c1c06963b3731c094cf6a4993f0f1fa23cad9f5,"A phrase signalling a comparison (including the use of simile and metaphor), a deﬁnition, or an explanation.",new_canonical_candidate,〜言ってみれば,normalized_new,1,False
Advanced,言わば,757c72ba5adf0da2cdde3345ca240e2a98ea77010a82763fff6380aca86f7a22,An adverb that means “if I were to say it some way (or a different way)”.,new_canonical_candidate,言わば,normalized_new,1,False
Advanced,限りだ,75630f490317c3a21d6864ff410f1bb48e493bedef129b43af617825ab8a1533,"A phrase that indicates the extreme degree of the speaker’s/writer’s emotion — happiness, sorrow, envy, shame or loneliness, among others",new_canonical_candidate,〜限りだ,normalized_new,1,False
Advanced,願う・願います,72fed8a6005137c3751252486ad82ccd80de48aaae6e5e89f7c33c61dea5269d,A verb that expresses a polite request.,new_canonical_candidate,願う・願います,normalized_new,1,False
Basic,Relative Clause,570c4490e28777ae791856b994d845da8ad68ebeb3a1b9e3a92cac781990cd0d,,new_canonical_candidate,Relative Clause,normalized_new,2,True
Basic,あとで,32bf861fe05cedd36a752857b92ad11e4da5cf860c37544306182256c110ad31,Some state or action takes place at a time (not always immediately) after another state or action has taken place.,new_canonical_candidate,あとで,normalized_new,1,False
Basic,あまり,1106563451ce8c2a09a78b35f683b73ede28f26e13e4fdaecfe25f2f109bd55c,The degree of something is not great.,new_canonical_candidate,あまり（程度が低い）,sense_reconciled,1,False
Basic,ある (1),857aaad1aea70079ddc949d65dc6482a79eadee5cf12835fedfc22319edf148d,An inanimate thing exists.,new_canonical_candidate,ある（存在）,sense_reconciled,1,False
Basic,ある (2),e4ff1cf689389f24168f6ec809842f42714e61ea05c3bd2956ab75a09bf668a6,Something has been done to something and the resultant state of that action remains.,new_canonical_candidate,〜てある,sense_reconciled,1,False
Basic,いる (1),4fa6ecca5d50a48e27d14384404bd14e937f237f5a7c1fec80e80bd8065a2994,An animate thing exists.,new_canonical_candidate,いる（存在）,sense_reconciled,1,False
Basic,いる (2),6e3876db211bac095c7fc4e000ea9a8b7184313bc2f6a08d6440f34297b167e5,"Someone or something is doing something he or it started some time ago, or is in a state created by an action he or it took some time ago.",new_canonical_candidate,〜ている,sense_reconciled,1,False
Basic,うちに,033fcf5a74bc692201966186260854b982139323673b667e0f00dc9dff29d071,During a period when a certain situation remains in effect.,new_canonical_candidate,うちに,normalized_new,1,False
Basic,お,8ff56701a37d9d44fd6b7849696d3dfbf63614c0479a0a49d14c16daa8bd6994,A prefix that expresses politeness.,new_canonical_candidate,お,normalized_new,1,False
Basic,お～する,454f15e3509dc942b76fc69ecd3ee16b988670ea6d84ecd9ad559df7f8be628c,A phrase which humbly expresses the speaker’s politeness to someone when describing the speaker’s action or state that involves or affects that person.,new_canonical_candidate,〜お〜する,normalized_new,1,False
Basic,おく,c3a423d720fa7d313e968fb2d3abd1603483503e13c532111d06126fb12155a5,Do something in advance for future convenience.,new_canonical_candidate,おく,normalized_new,1,False
Basic,か (1),fb47c78b1015adbd2bc2ded962f43122417e3de6fdda416dee6f0bbfdd40c62c,A particle which marks an alternative.,new_canonical_candidate,〜か（選択）,sense_reconciled,1,False
Basic,が (1),728d458a818330e7b665c1e6757692f6acb89b90186687bc72028b8354323893,A particle which indicates the subject.,new_canonical_candidate,〜が（主語）,sense_reconciled,1,False
Basic,か (2),3c47e1079bc8ed211c17ef6ea57eee6382f5882251ae7863ecb7e249372bacfa,A sentence final particle which indicates that the preceding sentence is interrogative.,new_canonical_candidate,〜か（疑問）,sense_reconciled,1,False
Basic,が (2),04c57fdbc7b6d4323e0e6a132f0d66d9596075cbf0b0a17addd81d066d3e341e,A disjunctive coordinate conjunction that combines two sentences.,new_canonical_candidate,〜が（逆接）,sense_reconciled,1,False
Basic,か(どうか),a1f585db45eaa9cf35ac6079a9be3406d8c6d631198db21f4d87dd7c62e60e39,A marker for an embedded yes-no question.,new_canonical_candidate,〜か（埋め込み疑問）,sense_reconciled,1,False
Basic,かい,c2dd4dcb1c000790c6f7d4d3cda08cd5c0cafa09ab67ecf6fad32ae5bc4885c2,A sentence final particle which marks yes-no questions in informal male speech.,new_canonical_candidate,〜かい,normalized_new,1,False
Basic,かしら,347c3a4d65bd0f1d2895faa8f5c34c3bb6ba51c04a91bc84eaecea5ac1eb0573,A sentence final particle which expresses the idea that the female speaker wonders about something.,new_canonical_candidate,〜かしら,normalized_new,1,False
Basic,から (1),7ae8c0db5e17df1b63c2eb925644b57cb49a09c5e35f8765e8ddd23d10605f99,A particle which indicates a starting point or a source.,new_canonical_candidate,〜から（起点・出所）,sense_reconciled,1,False
Basic,から (2),97a91c490129d6b8cc61a84b66aebaa788a9e9eebfb05fc4d6d59cb1e6e0df94,After/since a point in time at which something takes place.,new_canonical_candidate,〜から（時間起点）,sense_reconciled,1,False
Basic,から (3),318249d4c47f862344b47cbc6fe6ddf94760fc91837a4f69d0ab32bdb4acd82c,A subordinate conjunction which expresses a reason or a cause.,new_canonical_candidate,〜から（理由）,sense_reconciled,1,False
Basic,けれども,0b1a351c825f4010e8e437d54a2c03621783ca12898964f84c9c72a01f173ca8,A disjunctive subordinate conjunction that combines two sentences.,new_canonical_candidate,けれども,normalized_new,1,False
Basic,こと (1),1f6c007a16dd04b5498b727da0585d0d4f0d7e445303dd3421fa529f590a159a,A thing which is intangible.,new_canonical_candidate,こと（形式名詞・事柄）,sense_reconciled,1,False
Basic,こと (2),25ff0af31195e285c90b55b5e159411f6656c51d71355ef88318a3046b75143a,A nominaliser used to indicate the speaker’s relative lack of empathy with the content of the sentence he is nominalising.,new_canonical_candidate,〜こと（名詞化）,sense_reconciled,1,False
Basic,ことがある (1),c49a6c4704d29d3127fe9fe131b848b7300003eb26b0ed43ea7047d86b939a32,There was a time when ~,new_canonical_candidate,〜たことがある,sense_reconciled,1,False
Basic,ことがある (2),7a9175e7381797adb7b45ff229f2ced1a6faf4a5d08a324bd07f4acd6945db43,There are times when ~.,new_canonical_candidate,〜ことがある（時々）,sense_reconciled,1,False
Basic,ごとに,fef37bc852c8a16f2f879ce5c1e940204da574ebccb4f559dcbc6f3b757c0a1f,Something takes place regularly in succession after a certain temporal or spatial interval.,new_canonical_candidate,ごとに,normalized_new,1,False
Basic,ことは,af29da1af301b5e3e4a63ef358c73f16ff572cf59012acd5224984f1f459c1e0,"Speaking of proposition X, X is certainly true.",new_canonical_candidate,ことは,normalized_new,1,False
Basic,さ,1ac91e9e01198888f56d039d755f8c5351ede7f4e5770988b51fdfb86ba8087c,A suffix that makes a noun out of an adjective by attaching it to the stem of an Adj (い) or much less frequently to the stem of an Adj (な),new_canonical_candidate,〜さ（名詞化）,sense_reconciled,1,False
Basic,させる,068886b58e1f33273de9fdabd2409b5cb06639282b0fbf3203546de2fbb05a48,Cause someone/something to do something or cause something to change its state.,new_canonical_candidate,させる,normalized_new,1,False
Basic,しい,8a0b5e24be29ea5009db71e0de112936d9889ac026e84884ed1374ff06f1d0bb,An infix attached to the stem of an adjective い to indicate something that one cannot objectively measure on any scale (e.g. human emotion).,new_canonical_candidate,しい,normalized_new,1,False
Basic,しか,5add4d9d1aa9803a4897ed948b9feb1865aafe0f574186db44158f1d7a6646e5,A particle which marks an element X when nothing but X makes the expressed proposition true.,new_canonical_candidate,〜しか,normalized_new,1,False
Basic,しまう,739ad3561d01a5e94d9612a9b31d940a1991901ddc9c735ed0b8f0004998ea75,An auxiliary verb which indicates the completion of an action.,new_canonical_candidate,〜しまう,normalized_new,1,False
Basic,ずつ,a9921afdd2f13509aee0a0ecf2fc144316617bb9d4199bf4366233b742e48ce2,A particle that indicates equal distribution of quantity.,new_canonical_candidate,〜ずつ,normalized_new,1,False
Basic,する (1),fc63e7dd97fafbbde3e7e80d637d44300e9f473dc3bbfc3c3a9ec9a2479e8db7,Someone/something causes a state or action to take place.,new_canonical_candidate,〜にする,sense_reconciled,2,True
Basic,する (2),fe12bdfc2bf33cbc1f75059e605cc55c35d8d7fcdf53fe85c2aa54b15666c90c,Someone or something has some (semi)permanent attribute.,new_canonical_candidate,する（属性）,sense_reconciled,1,False
Basic,する (3),9cd7d4f852417cd370fac550306a59ebbb73986a9684fdd9428afe53c66a09e8,Something is perceived by someone’s non-visual senses.,new_canonical_candidate,〜がする（感覚）,sense_reconciled,1,False
Basic,する (4),29b71e9e17559623709e0c07007964feeffe3c8ed303e41c57fc31c1394530d3,A verb that indicates how much something costs or a duration of time.,new_canonical_candidate,する（値段・時間）,sense_reconciled,1,False
Basic,すると,bc240d1ffd5d4ff2c870d5fd4ced5fa2a88a3a4816706c0720f79f4dd196acce,A coordinate conjunction which connects two sentences (the second sentence either describes an event which takes place right after the event described in the first sentence or it expresses a logical guess related to the event in the first sentence.),new_canonical_candidate,すると,normalized_new,1,False
Basic,せっかく,5256f22f6603887c064c59349270e8b52229185fe70767f2641f15f709b7be18,"Some situation which seldom occurs has now occurred and one can either make use of it or, to one’s regret, cannot make use of it.",new_canonical_candidate,せっかく,normalized_new,1,False
Basic,そうだ (1),6e243cb75e679ea4a3bdb5950f34129c78bc131f694992480ea7145cafae123b,An auxiliary which indicates that the information expressed by the preceding sentence is what the speaker heard.,new_canonical_candidate,〜そうだ（伝聞）,sense_reconciled,1,False
Basic,そうだ (2),1f94bf9d093551df3c4481d86e0a1fae7d14fdbe526ed0245b6f2fc431e853a9,"An auxiliary adjective which indicates that what is expressed by the preceding sentence is the speaker’s conjecture concerning an event in the future or the present state of someone or something, based on what the speaker sees or feels.",new_canonical_candidate,〜そうだ（様態）,sense_reconciled,1,False
Basic,そして,cba6d3765afa782cb746214d4e023d90b573a6c30d8c2ae22448cc3fb413f479,A coordinate conjunction that connects two sentences.,new_canonical_candidate,そして,normalized_new,1,False
Basic,それから,4d2aa67ee238453d249d4afef2ea33f3ed5563f1c261c6dc92044f177606d204,"A conjunction that indicates (1) temporally contiguous actions or states, or (2) a cumulative listing of objects, actions or states.",new_canonical_candidate,それから,normalized_new,1,False
Basic,それで,10e412a2e87f3b420a1f66d487ec3806954c966e99c84a8e68cedfd36e7eb004,A conjunction to indicate that what is stated in the preceding sentence is the reason or cause for what is stated in the following sentence.,new_canonical_candidate,それで,normalized_new,1,False
Basic,それでは,9e094cfdb7efca6e2dfc109e9866f79553b75b060b70bcad9dc425187e7b832d,If that is the case,new_canonical_candidate,それでは,normalized_new,1,False
Basic,それとも,74676f248f24d24202096d6d3a1ce1a608be1c46d1a61384965c2f0c6776cecb,A coordinate conjunction which connects two alternatives expressed by sentences.,new_canonical_candidate,それとも,normalized_new,1,False
Basic,それなら,b4f752c1fea24b18daaf4ba28c7adf83453ade0de9cf64c9e988e64207e9ab79,"If that is the case,",new_canonical_candidate,それなら,normalized_new,1,False
Basic,だい,be987a30ab1f41a336cf56260045d49a18174f7772086c01b98e94aa1083a89b,A sentence final particle which indicates an interrogative word question in informal male speech.,new_canonical_candidate,〜だい,normalized_new,1,False
Basic,だけで(は)なく～(も),10ec51ea02d25d3afe5021e89247cc2c03cbec334778336fdc7e0aee7a65add3,"Not only X but also Y, where X and Y can be either a noun, a verb, or an adjective.",new_canonical_candidate,だけで(は)なく〜(も),normalized_new,1,False
Basic,たって,28f742e5fabad525ee86c1a2f08f23c99a233c1fbb187c7412931f91a8125f30,Even if someone did something or something were in some state (the desired result would not come about) or even if someone or something is in some state.,new_canonical_candidate,たって,normalized_new,1,False
Basic,たり～たりする,10bd6528f0bcd5d8addb99ef883aaeda9f286a84113309d4b298a3ce0c582d28,A phrase which expresses an inexhaustive listing of action or states.,new_canonical_candidate,〜たり〜たりする,normalized_new,1,False
Basic,って (1),395e686d4510a79e58a4ccd6ea947cbe2a57900189c81176571c9fb30939e354,A colloquial topic-introducer.,new_canonical_candidate,〜って（話題）,sense_reconciled,1,False
Basic,って (2),ac1555a51d10b23f6358a3c16291119e773e9110babaa2f594cbc0324c0b6ce0,A colloquial quotation marker.,new_canonical_candidate,〜って（引用）,sense_reconciled,1,False
Basic,て,be7393304eb4368725f6802ffefad81e35e6e30beb4d3f354ea6854c48f6b48a,The て form ending of verbs and い-type adjectives (The て form ending of な-type adjectives and the て form of the copula is で.),new_canonical_candidate,〜て（接続形）,sense_reconciled,1,False
Basic,で (1),2fb3526dc2acd3d2472de08cf5456824d5578b958ec3720a4f65e676cba5a82c,"A particle which indicates location, except for location of existence.",new_canonical_candidate,〜で（場所）,sense_reconciled,1,False
Basic,で (2),94fc4623acf4a820feb28d5458d841fad6250fe41106c1c385809c778f1d5c0c,A particle which indicates the use of something for doing something.,new_canonical_candidate,〜で（手段）,sense_reconciled,1,False
Basic,で (3),f73604c0cf09a019883b9f3b1e60bcd51127e560b042a4e472309f521417a2b6,A particle (apparently derived from the て form of です) that indicates a weak causal relationship.,new_canonical_candidate,〜で（原因）,sense_reconciled,1,False
Basic,で (4),6aea2230536c1c4b7f43ad0d175744370cf90837e21612bd49b7e20e08ef58ed,A particle which indicates the time when something terminates or the amount of time a period of activity has taken.,new_canonical_candidate,〜で（範囲・所要）,sense_reconciled,1,False
Basic,でも,b2b13ef7d64f293de86ce07f9461c95603e98397a8868db59a947ef20d3f3175,The て form of です plus も ‘even’.,new_canonical_candidate,でも,normalized_new,1,False
Basic,と (1),1a846d8471c35672ede9a0ed0002af22e1542df3de4638bcf032641b41a19966,A particle which lists things exhaustively.,new_canonical_candidate,〜と（並列）,sense_reconciled,1,False
Basic,と (2),2600faa68744245b1082c9cbf27c9638eb34eef3508eb79e1801e024392a7ffa,A particle marking the noun phrase which maintains a reciprocal relationship with the subject of a clause.,new_canonical_candidate,〜と（相手）,sense_reconciled,1,False
Basic,と (3),eb657367bd2e22781f91836bf8aaa53cc4162f7e788adbb869db121075c56e36,"A particle which marks a quotation, sound or the manner in which someone/something does something.",new_canonical_candidate,〜と（引用・様態）,sense_reconciled,2,True
Basic,と (4),5f36f6e868adba8a6369cc9f2de67bbc45cca51fbf5056637d5ce3413c7838f4,A subordinate conjunction which marks a condition that brings about an uncontrollable event or state.,new_canonical_candidate,〜と（条件）,sense_reconciled,1,False
Basic,という,fcbea55d75e5c280e06b913e72816090f88b0129d7627046e94ecab58b5f714e,A phrase marking information which identifies or explains the noun following the phrase.,new_canonical_candidate,〜という,normalized_new,1,False
Basic,どう,953521d3aac1fc6549f615e33aade76f9e9ccdbf46a3504495e1ff1efe7880ad,An interrogative adverb which asks about the state of someone/something or the way of doing something.,new_canonical_candidate,どう,normalized_new,1,False
Basic,とか,b86237eb579ff09cc8a29b6594bf035bdd8392247b997aa5f49438ca2cf88d02,"A conjunction that lists two or more items, actions or states as inexhaustive examples.",new_canonical_candidate,とか,normalized_new,1,False
Basic,ところだ (1),ee0971eb59a7bfb7f1dfe754a8b20d4f3ec3735a2c087b25e8c467fb26e2b887,A place is in a location which takes a certain amount of time to get to.,new_canonical_candidate,ところだ（距離・所要）,sense_reconciled,1,False
Basic,ところだ (2),7b70c5217ce24613453e1bf3f942215e360d5852b39ce6b57c0497f5daca28ae,"Someone/something is in the state where he/it is just about to do something, is doing something, has done something, or has been doing something.",new_canonical_candidate,〜ところだ（時相）,sense_reconciled,1,False
Basic,として,62161bb64c227aa25221ccc9ecb9d283e057013c2fb33d28c7c045736c9d48ca,"A compound particle which indicates the capacity, role or function of someone or something.",new_canonical_candidate,〜として,normalized_new,1,False
Basic,としては,66df2334c4bf39a26ac31ab4948daf4127d39dc93ef089f03a9220700d61c85e,A compound particle which indicates a standard for comparisons.,new_canonical_candidate,〜としては,normalized_new,1,False
Basic,と言えば,0109dfd953ee42b48c4d42a15cb0c56f404070b7d6edfb6118c5a60f86d15439,An expression which presents as the topic of a following discourse a phrase which has just been uttered.,new_canonical_candidate,と言えば,normalized_new,1,False
Basic,な,210d68eac18bf1523e0704ef903eb8b19f724727e1c8aa5e426b5367c450755f,A negative imperative marker used by a male speaker in very informal speech,new_canonical_candidate,な,normalized_new,1,False
Basic,なければならない,ac62b7d8b96b1a8b438bdfa10f751653597fa5e07a1f942cf3dfbd64118cad33,It won’t do if someone does not take some action or if someone or something is not in some state.,new_canonical_candidate,なければならない,normalized_new,1,False
Basic,など,d2dcd0474569c53590209872a0ec0ba11f05a5281987e976fc718d7fcd46e77a,A marker that indicates exemplification.,new_canonical_candidate,など,normalized_new,1,False
Basic,に (1),96d69e15abfd33de322de91075df6f0223963584f5c6e374a70fd3f5b4755024,A particle that indicates a point of time at which something takes place.,new_canonical_candidate,〜に（時点）,sense_reconciled,1,False
Basic,に (2),4d9bf9942a94f45adbb14036221230c686d23bd00eda271de9316ff8b3100641,An indirect object marker.,new_canonical_candidate,〜に（間接目的語）,sense_reconciled,1,False
Basic,に (3),73a590bf2165750ba2bc42d8e5d0839b08bc3489542f53964ffd0ac491b9cb5a,"A particle that indicates an agent or a source in passive, causative, もらう/てまらう and other receiving constructions.",new_canonical_candidate,〜に（動作主・起点）,sense_reconciled,1,False
Basic,に (4),0ab219d83f9de916b0e077cea46d66966dd8f5391994aa649b2a29957b2d5cad,A particle that indicates the surface of something upon which some action directly takes place.,new_canonical_candidate,〜に（接触面）,sense_reconciled,1,False
Basic,に (5),7d02c0c2718ade9bd9adb7a6a81245f32bf86d97986b726b154cea163b244782,A particle which indicates purpose when someone moves from one place to another.,new_canonical_candidate,〜に（移動目的）,sense_reconciled,1,False
Basic,に (6),f10ddf252fc87400db8d8c6eb69e76d2474b771936bea093cd5c7fd786c47d89,A particle which indicates the location where someone or something exists.,new_canonical_candidate,〜に（存在場所）,sense_reconciled,1,False
Basic,に (7),04cd57c2f4b75856a54d4737deb313b8487877340975076a13197ef8ecdbcc34,A particle which indicates a place toward which someone or something moves.,new_canonical_candidate,〜に（移動先）,sense_reconciled,1,False
Basic,にしては,e1250e57a1e0ff91c30e1c8adc319f62ac24a397e37da33e70a7c8b270a6564c,A phrase that indicates a generally agreed upon standard (the entire sentence that includes this phrase expresses some deviation from that standard.),new_canonical_candidate,〜にしては,normalized_new,1,False
Basic,に違いない・にちがいない,0a31a59df7ecbb28c671a0d2b001ef0922b90076bdf1a5cb66fae0afc2a0463a,The speaker is convinced that there is no mistake on his part in guessing something.,new_canonical_candidate,に違いない,normalized_new,1,False
Basic,ね,e3ac98aee0f20c1874289fe1a0e6eea559f5b086f998f518bed16de187e46461,A sentence final particle that indicates the speaker’s request for confirmation or agreement from the hearer about some shared knowledge.,new_canonical_candidate,〜ね,normalized_new,1,False
Basic,の (1),5e331a59f38eec23ade34e94bf40b1e6ba6c07f2255ff9f1c084588bd84cf771,"A particle which, with a preceding noun phrase, forms a phrase to modify a following noun phrase.",new_canonical_candidate,〜の（連体修飾）,sense_reconciled,1,False
Basic,の (2),5ac0e6111f67ec8baa4c42e01a6baa61094be3df7ad4ab2e60f7d9e110763943,A dependent indefinite pronoun.,new_canonical_candidate,〜の（代名詞）,sense_reconciled,1,False
Basic,の (3),5cb0b984bc8ee76c26aaca092eb9e7edac422a5a48ec09bbba47272780c09754,A nominaliser which is used when the nominalised sentence expresses a directly perceptible event.,new_canonical_candidate,〜の（名詞化）,sense_reconciled,1,False
Basic,の (4),c77ae88becf20b80bd89b14434b5d71c6fa9321485cbdad87497eb054bdf1f49,A sentence-final particle used by a female or a child to indicate an explanation or emotive emphasis.,new_canonical_candidate,〜の（終助詞）,sense_reconciled,1,False
Basic,のだ,eab687be90a7fcc1260bb2a08f535b6b2883e0d0109569e90b5ccdf9e25fb0d3,"A sentence ending which indicates that the speaker is explaining or asking for an explanation about some information shared with the hearer, or is talking about something emotively, as if it were of common interest to the speaker and the hearer.",new_canonical_candidate,のだ,normalized_new,1,False
Basic,のは～だ,34d025539ac356a25c07ce11e9b156770b59f8ce5da006c699cb232d64aa38a5,"A structure that indicates new, important information by placing it between [x] and the copula [x] ([x] is an indefinite pronoun ([x]2) that replaces ‘time’,’person’, ‘thing’, ‘place’ or ‘reason’.)",new_canonical_candidate,〜のは〜だ,normalized_new,1,False
Basic,は (1),31e14a5f5cb3d54633586adb01ee42b7b8412dcad1c73e0594069af8de0e1a0e,A particle which marks a topic or a contrastive element.,new_canonical_candidate,〜は（主題）,sense_reconciled,1,False
Basic,は～が,7caf7ba4c6858dbc6350d5d49ef1b107678a7f09bd68f51a4e6f41dd596ded26,A construction which relates a non-controllable state of something or someone to a topic,new_canonical_candidate,は〜が,normalized_new,1,False
Basic,は～だ,5300f88f4788e98f1929396ff06b69abb7406cb466de2fff03b02f351fd45d1e,"Someone or something is/was someone or something or is/was in some state, or will do/does/did something.",new_canonical_candidate,は〜だ,normalized_new,1,False
Basic,はいけない,a95447a311bb7399b723510f718d5419cf3042bbccba98d4c50c63eff60aa13f,A phrase which indicates prohibition.,new_canonical_candidate,〜はいけない,normalized_new,1,False
Basic,ばかり,1bdfd0e5cdf47fc24edd245b8512252dbb22a11828d344693f8386986e83edec,"A particle which indicates that something is the only thing or state which exists, or the action someone will take, takes, is taking or took.",new_canonical_candidate,〜ばかり,normalized_new,1,False
Basic,へ,9e9ba639a5bd65f8c54bb74320821873155b3bb703773137a3fba445539bb1ed,A particle that indicates the direction toward which some directional movement or action proceeds.,new_canonical_candidate,〜へ,normalized_new,1,False
Basic,ほうが~より,b568b514ef6c68f65af9959f8869bfcb5b0c2c1a7c1ed11c40d06597edb927ad,"Comparing two entities, one is in some state or does something more than the other.",new_canonical_candidate,ほうが〜より,normalized_new,1,False
Basic,ほうがいい,463f9300f224123be15c9685345f437ad4e6e4b55174ae5944083edb79c56f00,It is strongly suggested that someone do something.,new_canonical_candidate,ほうがいい,normalized_new,1,False
